currency_from,currency_to,value,date
KZT,RUB,0.15198,2023-02-03
KZT,RUB,0.15304,2023-02-04
KZT,RUB,0.15391,2023-02-07
KZT,RUB,0.15489,2023-02-08
KZT,RUB,0.15663,2023-02-09
KZT,RUB,0.15998,2023-02-10
KZT,RUB,0.16091,2023-02-11
KZT,RUB,0.16334,2023-02-14
KZT,RUB,0.16326,2023-02-15
KZT,RUB,0.16448,2023-02-16
KZT,RUB,0.16715,2023-02-17
KZT,RUB,0.16834,2023-02-18
KZT,RUB,0.16668,2023-02-21
KZT,RUB,0.16722,2023-02-22
KZT,RUB,0.16764,2023-02-23
KZT,RUB,0.16848,2023-02-28
KZT,RUB,0.16675,2023-03-01
KZT,RUB,0.16879,2023-03-02
KZT,RUB,0.17071,2023-03-03
KZT,RUB,0.1732,2023-03-04
KZT,RUB,0.17508,2023-03-07
KZT,RUB,0.17434,2023-03-08
KZT,RUB,0.17307,2023-03-10
KZT,RUB,0.17215,2023-03-11
KZT,RUB,0.1692,2023-03-14
KZT,RUB,0.16466,2023-03-15
KZT,RUB,0.1653,2023-03-16
KZT,RUB,0.1644,2023-03-17
KZT,RUB,0.16433,2023-03-18
KZT,RUB,0.16763,2023-03-21
KZT,RUB,0.16618,2023-03-22
KZT,RUB,0.16644,2023-03-23
KZT,RUB,0.16504,2023-03-24
KZT,RUB,0.16534,2023-03-25
KZT,RUB,0.16744,2023-03-28
KZT,RUB,0.16692,2023-03-29
KZT,RUB,0.16918,2023-03-30
KZT,RUB,0.17192,2023-03-31
KZT,RUB,0.17258,2023-04-01
KZT,RUB,0.17257,2023-04-04
KZT,RUB,0.17602,2023-04-05
KZT,RUB,0.1769,2023-04-06
KZT,RUB,0.18056,2023-04-07
KZT,RUB,0.18421,2023-04-08
KZT,RUB,0.18369,2023-04-11
KZT,RUB,0.18497,2023-04-12
KZT,RUB,0.18291,2023-04-13
KZT,RUB,0.18031,2023-04-14
KZT,RUB,0.18118,2023-04-15
KZT,RUB,0.1813,2023-04-18
KZT,RUB,0.18198,2023-04-19
KZT,RUB,0.18105,2023-04-20
KZT,RUB,0.17935,2023-04-21
KZT,RUB,0.17884,2023-04-22
KZT,RUB,0.17758,2023-04-25
KZT,RUB,0.1787,2023-04-26
KZT,RUB,0.17939,2023-04-27
KZT,RUB,0.17968,2023-04-28
KZT,RUB,0.17647,2023-04-29
KZT,RUB,0.17636,2023-05-03
KZT,RUB,0.17657,2023-05-04
KZT,RUB,0.17765,2023-05-05
KZT,RUB,0.17252,2023-05-06
KZT,RUB,0.17224,2023-05-11
KZT,RUB,0.17085,2023-05-12
KZT,RUB,0.1738,2023-05-13
KZT,RUB,0.17736,2023-05-16
KZT,RUB,0.17754,2023-05-17
KZT,RUB,0.17982,2023-05-18
KZT,RUB,0.17798,2023-05-19
KZT,RUB,0.1779,2023-05-20
KZT,RUB,0.17831,2023-05-23
KZT,RUB,0.1801,2023-05-24
KZT,RUB,0.18103,2023-05-25
KZT,RUB,0.17997,2023-05-26
KZT,RUB,0.17904,2023-05-27
KZT,RUB,0.17963,2023-05-30
KZT,RUB,0.18154,2023-05-31
KZT,RUB,0.18116,2023-06-01
KZT,RUB,0.18068,2023-06-02
KZT,RUB,0.18024,2023-06-03
KZT,RUB,0.18158,2023-06-06
KZT,RUB,0.18108,2023-06-07
KZT,RUB,0.18194,2023-06-08
KZT,RUB,0.1838,2023-06-09
KZT,RUB,0.18577,2023-06-10
KZT,RUB,0.18698,2023-06-14
KZT,RUB,0.18797,2023-06-15
KZT,RUB,0.18651,2023-06-16
KZT,RUB,0.18514,2023-06-17
KZT,RUB,0.18623,2023-06-20
KZT,RUB,0.18838,2023-06-21
KZT,RUB,0.18793,2023-06-22
KZT,RUB,0.18688,2023-06-23
KZT,RUB,0.18784,2023-06-24
KZT,RUB,0.18938,2023-06-27
KZT,RUB,0.18898,2023-06-28
KZT,RUB,0.19011,2023-06-29
KZT,RUB,0.19326,2023-06-30
KZT,RUB,0.19462,2023-07-01
KZT,RUB,0.1988,2023-07-04
KZT,RUB,0.19982,2023-07-05
KZT,RUB,0.20219,2023-07-06
KZT,RUB,0.20857,2023-07-07
KZT,RUB,0.20658,2023-07-08
KZT,RUB,0.20614,2023-07-11
KZT,RUB,0.20343,2023-07-12
KZT,RUB,0.20545,2023-07-13
KZT,RUB,0.20469,2023-07-14
KZT,RUB,0.20325,2023-07-15
KZT,RUB,0.20252,2023-07-18
KZT,RUB,0.20319,2023-07-19
KZT,RUB,0.20535,2023-07-20
KZT,RUB,0.20524,2023-07-21
KZT,RUB,0.20357,2023-07-22
KZT,RUB,0.20343,2023-07-25
KZT,RUB,0.20235,2023-07-26
KZT,RUB,0.20233,2023-07-27
KZT,RUB,0.20262,2023-07-28
KZT,RUB,0.20457,2023-07-29
KZT,RUB,0.20551,2023-08-01
KZT,RUB,0.20574,2023-08-02
KZT,RUB,0.20861,2023-08-03
KZT,RUB,0.21138,2023-08-04
KZT,RUB,0.21305,2023-08-05
KZT,RUB,0.21686,2023-08-08
KZT,RUB,0.21524,2023-08-09
KZT,RUB,0.21844,2023-08-10
KZT,RUB,0.21796,2023-08-11
KZT,RUB,0.22067,2023-08-12
KZT,RUB,0.22664,2023-08-15
KZT,RUB,0.21719,2023-08-16
KZT,RUB,0.2153,2023-08-17
KZT,RUB,0.20635,2023-08-18
KZT,RUB,0.20166,2023-08-19
KZT,RUB,0.2039,2023-08-22
KZT,RUB,0.20807,2023-08-23
KZT,RUB,0.20842,2023-08-24
KZT,RUB,0.20606,2023-08-25
KZT,RUB,0.20499,2023-08-26
KZT,RUB,0.20747,2023-08-29
KZT,RUB,0.20624,2023-08-30
KZT,RUB,0.20789,2023-08-31
KZT,RUB,0.20877,2023-09-01
KZT,RUB,0.20958,2023-09-02
KZT,RUB,0.21171,2023-09-05
KZT,RUB,0.21226,2023-09-06
KZT,RUB,0.21272,2023-09-07
KZT,RUB,0.21282,2023-09-08
KZT,RUB,0.21082,2023-09-09
KZT,RUB,0.20697,2023-09-12
KZT,RUB,0.2046,2023-09-13
KZT,RUB,0.20842,2023-09-14
KZT,RUB,0.20725,2023-09-15
KZT,RUB,0.20729,2023-09-16
KZT,RUB,0.20683,2023-09-19
KZT,RUB,0.20503,2023-09-20
KZT,RUB,0.20494,2023-09-21
KZT,RUB,0.20303,2023-09-22
KZT,RUB,0.20179,2023-09-23
KZT,RUB,0.2023,2023-09-26
KZT,RUB,0.20304,2023-09-27
KZT,RUB,0.20235,2023-09-28
KZT,RUB,0.20093,2023-09-29
KZT,RUB,0.20398,2023-09-30
KZT,RUB,0.20756,2023-10-03
KZT,RUB,0.20752,2023-10-04
KZT,RUB,0.20839,2023-10-05
KZT,RUB,0.20914,2023-10-06
KZT,RUB,0.21048,2023-10-07
KZT,RUB,0.21186,2023-10-10
KZT,RUB,0.2095,2023-10-11
KZT,RUB,0.20951,2023-10-12
KZT,RUB,0.20344,2023-10-13
KZT,RUB,0.20452,2023-10-14
KZT,RUB,0.20396,2023-10-17
KZT,RUB,0.20423,2023-10-18
KZT,RUB,0.20408,2023-10-19
KZT,RUB,0.20358,2023-10-20
KZT,RUB,0.20005,2023-10-21
KZT,RUB,0.1977,2023-10-24
KZT,RUB,0.19534,2023-10-25
KZT,RUB,0.19575,2023-10-26
KZT,RUB,0.19662,2023-10-27
KZT,RUB,0.19572,2023-10-28
KZT,RUB,0.19826,2023-10-31
KZT,RUB,0.19502,2023-11-01
KZT,RUB,0.19861,2023-11-02
KZT,RUB,0.1982,2023-11-03
KZT,RUB,0.19874,2023-11-04
KZT,RUB,0.19983,2023-11-08
KZT,RUB,0.19849,2023-11-09
KZT,RUB,0.19693,2023-11-10
KZT,RUB,0.19668,2023-11-11
KZT,RUB,0.19688,2023-11-14
KZT,RUB,0.19588,2023-11-15
KZT,RUB,0.19294,2023-11-16
KZT,RUB,0.19272,2023-11-17
KZT,RUB,0.1931,2023-11-18
KZT,RUB,0.19122,2023-11-21
KZT,RUB,0.18997,2023-11-22
KZT,RUB,0.19206,2023-11-23
KZT,RUB,0.1929,2023-11-24
KZT,RUB,0.19258,2023-11-25
KZT,RUB,0.19155,2023-11-28
KZT,RUB,0.1929,2023-11-29
KZT,RUB,0.19363,2023-11-30
KZT,RUB,0.19296,2023-12-01
KZT,RUB,0.19597,2023-12-02
KZT,RUB,0.19705,2023-12-05
KZT,RUB,0.19852,2023-12-06
KZT,RUB,0.20124,2023-12-07
KZT,RUB,0.20147,2023-12-08
KZT,RUB,0.19926,2023-12-09
KZT,RUB,0.19883,2023-12-12
KZT,RUB,0.19677,2023-12-13
KZT,RUB,0.19691,2023-12-14
KZT,RUB,0.19679,2023-12-15
KZT,RUB,0.19686,2023-12-16
KZT,RUB,0.19766,2023-12-19
KZT,RUB,0.19694,2023-12-20
KZT,RUB,0.19739,2023-12-21
KZT,RUB,0.20103,2023-12-22
KZT,RUB,0.20118,2023-12-23
KZT,RUB,0.20007,2023-12-26
KZT,RUB,0.20039,2023-12-27
KZT,RUB,0.20101,2023-12-28
KZT,RUB,0.19825,2023-12-29
KZT,RUB,0.19771,2023-12-30
KZT,RUB,0.19939,2024-01-10
KZT,RUB,0.19726,2024-01-11
KZT,RUB,0.19584,2024-01-12
KZT,RUB,0.1945,2024-01-13
KZT,RUB,0.19426,2024-01-16
KZT,RUB,0.19418,2024-01-17
KZT,RUB,0.1958,2024-01-18
KZT,RUB,0.19574,2024-01-19
KZT,RUB,0.19608,2024-01-20
KZT,RUB,0.19548,2024-01-23
KZT,RUB,0.19598,2024-01-24
KZT,RUB,0.19793,2024-01-25
KZT,RUB,0.19904,2024-01-26
KZT,RUB,0.2007,2024-01-27
KZT,RUB,0.19925,2024-01-30
KZT,RUB,0.19843,2024-01-31
KZT,RUB,0.20008,2024-02-01
KZT,RUB,0.20152,2024-02-02
KZT,RUB,0.20163,2024-02-03
KZT,RUB,0.20221,2024-02-06
KZT,RUB,0.20012,2024-02-07
KZT,RUB,0.20051,2024-02-08
KZT,RUB,0.20183,2024-02-09
KZT,RUB,0.20183,2024-02-10
KZT,RUB,0.2037,2024-02-13
KZT,RUB,0.20417,2024-02-14
KZT,RUB,0.20409,2024-02-15
KZT,RUB,0.20534,2024-02-16
KZT,RUB,0.20655,2024-02-17
KZT,RUB,0.20596,2024-02-20
KZT,RUB,0.20516,2024-02-21
KZT,RUB,0.20409,2024-02-22
KZT,RUB,0.20575,2024-02-23
KZT,RUB,0.2059,2024-02-27
KZT,RUB,0.20456,2024-02-28
KZT,RUB,0.20466,2024-02-29
KZT,RUB,0.20129,2024-03-01
KZT,RUB,0.20269,2024-03-02
KZT,RUB,0.20254,2024-03-05
KZT,RUB,0.20108,2024-03-06
KZT,RUB,0.20052,2024-03-07
KZT,RUB,0.20278,2024-03-08
KZT,RUB,0.20261,2024-03-12
KZT,RUB,0.20245,2024-03-13
KZT,RUB,0.20375,2024-03-14
KZT,RUB,0.20369,2024-03-15
KZT,RUB,0.20454,2024-03-16
KZT,RUB,0.20505,2024-03-19
KZT,RUB,0.20526,2024-03-20
KZT,RUB,0.20548,2024-03-21
KZT,RUB,0.20376,2024-03-22
KZT,RUB,0.20523,2024-03-23
KZT,RUB,0.20559,2024-03-26
KZT,RUB,0.20514,2024-03-27
KZT,RUB,0.20573,2024-03-28
KZT,RUB,0.20522,2024-03-29
KZT,RUB,0.2061,2024-03-30
KZT,RUB,0.20657,2024-04-02
KZT,RUB,0.2072,2024-04-03
KZT,RUB,0.20644,2024-04-04
KZT,RUB,0.20654,2024-04-05
KZT,RUB,0.20698,2024-04-06
KZT,RUB,0.20722,2024-04-09
KZT,RUB,0.20797,2024-04-10
KZT,RUB,0.20895,2024-04-11
KZT,RUB,0.20959,2024-04-12
KZT,RUB,0.20838,2024-04-13
KZT,RUB,0.20896,2024-04-16
KZT,RUB,0.20972,2024-04-17
KZT,RUB,0.21017,2024-04-18
KZT,RUB,0.20961,2024-04-19
KZT,RUB,0.20885,2024-04-20
KZT,RUB,0.20886,2024-04-23
KZT,RUB,0.20933,2024-04-24
KZT,RUB,0.2082,2024-04-25
KZT,RUB,0.20757,2024-04-26
KZT,RUB,0.20713,2024-04-27
KZT,RUB,0.20701,2024-04-28
KZT,RUB,0.20824,2024-05-03
KZT,RUB,0.20681,2024-05-04
KZT,RUB,0.20675,2024-05-07
KZT,RUB,0.20737,2024-05-08
KZT,RUB,0.20896,2024-05-09
KZT,RUB,0.20854,2024-05-14
KZT,RUB,0.2072,2024-05-15
KZT,RUB,0.20698,2024-05-16
KZT,RUB,0.20599,2024-05-17
KZT,RUB,0.20605,2024-05-18
KZT,RUB,0.20443,2024-05-21
KZT,RUB,0.20375,2024-05-22
KZT,RUB,0.20414,2024-05-23
KZT,RUB,0.20428,2024-05-24
KZT,RUB,0.20247,2024-05-25
KZT,RUB,0.20012,2024-05-28
KZT,RUB,0.19971,2024-05-29
KZT,RUB,0.20213,2024-05-30
KZT,RUB,0.20275,2024-05-31
KZT,RUB,0.20277,2024-06-01
KZT,RUB,0.19983,2024-06-04
KZT,RUB,0.19853,2024-06-05
KZT,RUB,0.19808,2024-06-06
KZT,RUB,0.19784,2024-06-07
KZT,RUB,0.19862,2024-06-08
KZT,RUB,0.19893,2024-06-11
KZT,RUB,0.19865,2024-06-12
KZT,RUB,0.19525,2024-06-14
KZT,RUB,0.19732,2024-06-15
KZT,RUB,0.19754,2024-06-18
KZT,RUB,0.19217,2024-06-19
KZT,RUB,0.18042,2024-06-20
KZT,RUB,0.18579,2024-06-21
KZT,RUB,0.19138,2024-06-22
KZT,RUB,0.18801,2024-06-25
KZT,RUB,0.18758,2024-06-26
KZT,RUB,0.18791,2024-06-27
KZT,RUB,0.1832,2024-06-28
KZT,RUB,0.1842,2024-06-29
KZT,RUB,0.18516,2024-07-02
KZT,RUB,0.18518,2024-07-03
KZT,RUB,0.1864,2024-07-04
KZT,RUB,0.18647,2024-07-05
KZT,RUB,0.1854,2024-07-06
KZT,RUB,0.18512,2024-07-09
KZT,RUB,0.18478,2024-07-10
KZT,RUB,0.18274,2024-07-11
KZT,RUB,0.18389,2024-07-12
KZT,RUB,0.18501,2024-07-13
KZT,RUB,0.18485,2024-07-16
KZT,RUB,0.18685,2024-07-17
KZT,RUB,0.1856,2024-07-18
KZT,RUB,0.18507,2024-07-19
KZT,RUB,0.18452,2024-07-20
KZT,RUB,0.18342,2024-07-23
KZT,RUB,0.18451,2024-07-24
KZT,RUB,0.18313,2024-07-25
KZT,RUB,0.18016,2024-07-26
KZT,RUB,0.18024,2024-07-27
KZT,RUB,0.18229,2024-07-30
KZT,RUB,0.1824,2024-07-31
KZT,RUB,0.18114,2024-08-01
KZT,RUB,0.181,2024-08-02
KZT,RUB,0.18054,2024-08-03
KZT,RUB,0.179,2024-08-06
KZT,RUB,0.17849,2024-08-07
KZT,RUB,0.1793,2024-08-08
KZT,RUB,0.182,2024-08-09
KZT,RUB,0.18442,2024-08-10
KZT,RUB,0.18855,2024-08-13
KZT,RUB,0.19343,2024-08-14
KZT,RUB,0.18773,2024-08-15
KZT,RUB,0.18506,2024-08-16
KZT,RUB,0.18577,2024-08-17
KZT,RUB,0.18697,2024-08-20
KZT,RUB,0.18944,2024-08-21
KZT,RUB,0.19229,2024-08-22
KZT,RUB,0.1919,2024-08-23
KZT,RUB,0.1912,2024-08-24
KZT,RUB,0.1901,2024-08-27
KZT,RUB,0.18915,2024-08-28
KZT,RUB,0.19028,2024-08-29
KZT,RUB,0.19005,2024-08-30
KZT,RUB,0.18933,2024-08-31
KZT,RUB,0.18687,2024-09-03
KZT,RUB,0.18364,2024-09-04
KZT,RUB,0.18422,2024-09-05
KZT,RUB,0.1855,2024-09-06
KZT,RUB,0.18599,2024-09-07
KZT,RUB,0.18809,2024-09-10
KZT,RUB,0.19026,2024-09-11
KZT,RUB,0.19115,2024-09-12
KZT,RUB,0.19076,2024-09-13
KZT,RUB,0.19059,2024-09-14
KZT,RUB,0.19012,2024-09-17
KZT,RUB,0.19024,2024-09-18
KZT,RUB,0.19073,2024-09-19
KZT,RUB,0.19354,2024-09-20
KZT,RUB,0.19332,2024-09-21
KZT,RUB,0.19397,2024-09-24
KZT,RUB,0.19326,2024-09-25
KZT,RUB,0.19259,2024-09-26
KZT,RUB,0.19326,2024-09-27
KZT,RUB,0.19374,2024-09-28
KZT,RUB,0.19453,2024-10-01
KZT,RUB,0.19401,2024-10-02
KZT,RUB,0.19684,2024-10-03
KZT,RUB,0.19665,2024-10-04
KZT,RUB,0.19648,2024-10-05
KZT,RUB,0.19937,2024-10-08
KZT,RUB,0.19842,2024-10-09
KZT,RUB,0.1993,2024-10-10
KZT,RUB,0.19883,2024-10-11
KZT,RUB,0.19572,2024-10-12
KZT,RUB,0.19718,2024-10-15
KZT,RUB,0.20039,2024-10-16
KZT,RUB,0.19953,2024-10-17
KZT,RUB,0.1987,2024-10-18
KZT,RUB,0.19788,2024-10-19
KZT,RUB,0.19811,2024-10-22
KZT,RUB,0.20053,2024-10-23
KZT,RUB,0.19959,2024-10-24
KZT,RUB,0.19879,2024-10-25
KZT,RUB,0.19927,2024-10-26
KZT,RUB,0.20043,2024-10-29
KZT,RUB,0.19952,2024-10-30
KZT,RUB,0.19738,2024-10-31
KZT,RUB,0.19863,2024-11-01
KZT,RUB,0.19957,2024-11-02
KZT,RUB,0.19985,2024-11-03
KZT,RUB,0.20038,2024-11-06
KZT,RUB,0.2009,2024-11-07
KZT,RUB,0.19928,2024-11-08
KZT,RUB,0.19876,2024-11-09
KZT,RUB,0.19921,2024-11-12
KZT,RUB,0.19884,2024-11-13
KZT,RUB,0.19874,2024-11-14
KZT,RUB,0.20119,2024-11-15
KZT,RUB,0.20248,2024-11-16
CNY,RUB,3.474,2001-04-01
CNY,RUB,3.483,2001-05-01
CNY,RUB,3.515,2001-06-01
CNY,RUB,3.517,2001-07-01
CNY,RUB,3.536,2001-08-01
CNY,RUB,3.548,2001-09-01
CNY,RUB,3.552,2001-10-01
CNY,RUB,3.588,2001-11-01
CNY,RUB,3.612,2001-12-01
CNY,RUB,3.64117,2002-01-01
CNY,RUB,3.70744,2002-02-01
CNY,RUB,3.73673,2002-03-01
CNY,RUB,3.75361,2002-04-01
CNY,RUB,3.76903,2002-05-01
CNY,RUB,3.78265,2002-06-01
CNY,RUB,3.79827,2002-07-01
CNY,RUB,3.79863,2002-08-01
CNY,RUB,3.81485,2002-09-01
CNY,RUB,3.82204,2002-10-01
CNY,RUB,3.83473,2002-11-01
CNY,RUB,3.84671,2002-12-01
CNY,RUB,3.8399,2003-01-01
CNY,RUB,3.84484,2003-02-01
CNY,RUB,3.81475,2003-03-01
CNY,RUB,3.79111,2003-04-01
CNY,RUB,3.7574,2003-05-01
CNY,RUB,3.70543,2003-06-01
CNY,RUB,3.66649,2003-07-01
CNY,RUB,3.65569,2003-08-01
CNY,RUB,3.68534,2003-09-01
CNY,RUB,3.69838,2003-10-01
CNY,RUB,3.60748,2003-11-01
CNY,RUB,3.59267,2003-12-01
CNY,RUB,3.5586,2004-01-01
CNY,RUB,3.44222,2004-02-01
CNY,RUB,3.44461,2004-03-01
CNY,RUB,3.44146,2004-04-01
CNY,RUB,3.48968,2004-05-01
CNY,RUB,3.50196,2004-06-01
CNY,RUB,3.50204,2004-07-01
CNY,RUB,3.51453,2004-07-30
CNY,RUB,3.51453,2004-08-01
CNY,RUB,3.53338,2004-09-01
CNY,RUB,3.53008,2004-10-01
CNY,RUB,3.47711,2004-11-01
CNY,RUB,3.41167,2004-12-01
CNY,RUB,3.35271,2005-01-01
CNY,RUB,3.39328,2005-02-01
CNY,RUB,3.35574,2005-03-01
CNY,RUB,3.362,2005-04-01
CNY,RUB,3.35818,2005-05-01
CNY,RUB,3.39418,2005-06-01
CNY,RUB,3.46428,2005-07-01
CNY,RUB,3.53536,2005-08-01
CNY,RUB,3.52608,2005-09-01
CNY,RUB,3.5223,2005-10-01
CNY,RUB,3.51591,2005-11-01
CNY,RUB,3.55602,2005-12-01
CNY,RUB,3.56705,2006-01-01
CNY,RUB,3.48823,2006-02-01
CNY,RUB,3.49749,2006-03-01
CNY,RUB,3.45951,2006-04-01
CNY,RUB,3.41258,2006-05-01
CNY,RUB,3.37674,2006-05-11
CNY,RUB,3.38253,2006-05-12
CNY,RUB,3.36536,2006-05-13
CNY,RUB,3.3616,2006-05-16
CNY,RUB,3.37024,2006-05-17
CNY,RUB,3.36793,2006-05-18
CNY,RUB,3.37927,2006-05-19
CNY,RUB,3.36873,2006-05-20
CNY,RUB,3.37756,2006-05-23
CNY,RUB,3.36428,2006-05-24
CNY,RUB,3.36763,2006-05-25
CNY,RUB,3.36818,2006-05-26
CNY,RUB,3.36821,2006-05-27
CNY,RUB,3.37274,2006-05-30
CNY,RUB,3.36098,2006-05-31
CNY,RUB,3.35545,2006-06-01
CNY,RUB,3.36934,2006-06-02
CNY,RUB,3.3518,2006-06-03
CNY,RUB,3.33403,2006-06-06
CNY,RUB,3.33451,2006-06-07
CNY,RUB,3.34661,2006-06-08
CNY,RUB,3.34934,2006-06-09
CNY,RUB,3.36946,2006-06-10
CNY,RUB,3.38291,2006-06-14
CNY,RUB,3.38441,2006-06-15
CNY,RUB,3.37919,2006-06-16
CNY,RUB,3.37307,2006-06-17
CNY,RUB,3.37775,2006-06-20
CNY,RUB,3.3783,2006-06-21
CNY,RUB,3.37649,2006-06-22
CNY,RUB,3.37299,2006-06-23
CNY,RUB,3.38071,2006-06-24
CNY,RUB,3.38573,2006-06-27
CNY,RUB,3.37956,2006-06-28
CNY,RUB,3.38314,2006-06-29
CNY,RUB,3.38461,2006-06-30
CNY,RUB,3.36989,2006-07-01
CNY,RUB,3.36129,2006-07-04
CNY,RUB,3.35534,2006-07-05
CNY,RUB,3.35787,2006-07-06
CNY,RUB,3.36528,2006-07-07
CNY,RUB,3.3627,2006-07-08
CNY,RUB,3.36055,2006-07-11
CNY,RUB,3.36756,2006-07-12
CNY,RUB,3.36153,2006-07-13
CNY,RUB,3.36714,2006-07-14
CNY,RUB,3.37165,2006-07-15
CNY,RUB,3.36689,2006-07-18
CNY,RUB,3.37489,2006-07-19
CNY,RUB,3.38023,2006-07-20
CNY,RUB,3.37261,2006-07-21
CNY,RUB,3.3676,2006-07-22
CNY,RUB,3.37148,2006-07-25
CNY,RUB,3.36762,2006-07-26
CNY,RUB,3.37761,2006-07-27
CNY,RUB,3.36498,2006-07-28
CNY,RUB,3.36938,2006-07-29
CNY,RUB,3.36572,2006-08-01
CNY,RUB,3.3639,2006-08-02
CNY,RUB,3.35374,2006-08-03
CNY,RUB,3.36016,2006-08-04
CNY,RUB,3.3556,2006-08-05
CNY,RUB,3.35038,2006-08-08
CNY,RUB,3.35233,2006-08-09
CNY,RUB,3.35152,2006-08-10
CNY,RUB,3.34736,2006-08-11
CNY,RUB,3.35773,2006-08-12
CNY,RUB,3.35668,2006-08-15
CNY,RUB,3.35673,2006-08-16
CNY,RUB,3.35615,2006-08-17
CNY,RUB,3.3491,2006-08-18
CNY,RUB,3.35211,2006-08-19
CNY,RUB,3.35044,2006-08-22
CNY,RUB,3.35079,2006-08-23
CNY,RUB,3.35739,2006-08-24
CNY,RUB,3.35984,2006-08-25
CNY,RUB,3.36069,2006-08-26
CNY,RUB,3.3571,2006-08-29
CNY,RUB,3.35692,2006-08-30
CNY,RUB,3.35945,2006-08-31
CNY,RUB,3.35882,2006-09-01
CNY,RUB,3.36235,2006-09-02
CNY,RUB,3.36298,2006-09-05
CNY,RUB,3.35524,2006-09-06
CNY,RUB,3.35447,2006-09-07
CNY,RUB,3.35482,2006-09-08
CNY,RUB,3.36381,2006-09-09
CNY,RUB,3.36766,2006-09-12
CNY,RUB,3.36789,2006-09-13
CNY,RUB,3.37061,2006-09-14
CNY,RUB,3.37295,2006-09-15
CNY,RUB,3.36921,2006-09-16
CNY,RUB,3.37231,2006-09-19
CNY,RUB,3.37236,2006-09-20
CNY,RUB,3.37924,2006-09-21
CNY,RUB,3.37759,2006-09-22
CNY,RUB,3.36885,2006-09-23
CNY,RUB,3.36694,2006-09-26
CNY,RUB,3.37539,2006-09-27
CNY,RUB,3.38912,2006-09-28
CNY,RUB,3.38734,2006-09-29
CNY,RUB,3.38686,2006-09-30
CNY,RUB,3.38784,2006-10-03
CNY,RUB,3.38009,2006-10-04
CNY,RUB,3.38434,2006-10-05
CNY,RUB,3.38601,2006-10-06
CNY,RUB,3.38979,2006-10-07
CNY,RUB,3.40163,2006-10-10
CNY,RUB,3.40152,2006-10-11
CNY,RUB,3.4041,2006-10-12
CNY,RUB,3.4046,2006-10-13
CNY,RUB,3.40731,2006-10-14
CNY,RUB,3.40991,2006-10-17
CNY,RUB,3.40677,2006-10-18
CNY,RUB,3.40526,2006-10-19
CNY,RUB,3.4052,2006-10-20
CNY,RUB,3.39671,2006-10-21
CNY,RUB,3.40306,2006-10-24
CNY,RUB,3.40679,2006-10-25
CNY,RUB,3.40542,2006-10-26
CNY,RUB,3.39842,2006-10-27
CNY,RUB,3.39549,2006-10-28
CNY,RUB,3.39528,2006-10-31
CNY,RUB,3.39905,2006-11-01
CNY,RUB,3.39431,2006-11-02
CNY,RUB,3.39322,2006-11-03
CNY,RUB,3.39207,2006-11-04
CNY,RUB,3.39066,2006-11-08
CNY,RUB,3.39362,2006-11-09
CNY,RUB,3.39344,2006-11-10
CNY,RUB,3.38459,2006-11-11
CNY,RUB,3.38411,2006-11-14
CNY,RUB,3.38613,2006-11-15
CNY,RUB,3.38766,2006-11-16
CNY,RUB,3.38697,2006-11-17
CNY,RUB,3.38871,2006-11-18
CNY,RUB,3.38546,2006-11-21
CNY,RUB,3.3853,2006-11-22
CNY,RUB,3.38384,2006-11-23
CNY,RUB,3.3782,2006-11-24
CNY,RUB,3.37627,2006-11-25
CNY,RUB,3.36201,2006-11-28
CNY,RUB,3.35788,2006-11-29
CNY,RUB,3.35724,2006-11-30
CNY,RUB,3.35242,2006-12-01
CNY,RUB,3.34995,2006-12-02
CNY,RUB,3.34473,2006-12-05
CNY,RUB,3.34197,2006-12-06
CNY,RUB,3.34743,2006-12-07
CNY,RUB,3.34483,2006-12-08
CNY,RUB,3.34856,2006-12-09
CNY,RUB,3.35558,2006-12-12
CNY,RUB,3.35303,2006-12-13
CNY,RUB,3.35197,2006-12-14
CNY,RUB,3.357,2006-12-15
CNY,RUB,3.36354,2006-12-16
CNY,RUB,3.36806,2006-12-19
CNY,RUB,3.36737,2006-12-20
CNY,RUB,3.35949,2006-12-21
CNY,RUB,3.36139,2006-12-22
CNY,RUB,3.36242,2006-12-23
CNY,RUB,3.36958,2006-12-26
CNY,RUB,3.3705,2006-12-27
CNY,RUB,3.36737,2006-12-28
CNY,RUB,3.37598,2006-12-29
CNY,RUB,3.37155,2006-12-30
CNY,RUB,3.38255,2007-01-10
CNY,RUB,3.39243,2007-01-11
CNY,RUB,3.4035,2007-01-12
CNY,RUB,3.40334,2007-01-13
CNY,RUB,3.4082,2007-01-16
CNY,RUB,3.40841,2007-01-17
CNY,RUB,3.41447,2007-01-18
CNY,RUB,3.41365,2007-01-19
CNY,RUB,3.40801,2007-01-20
CNY,RUB,3.41024,2007-01-23
CNY,RUB,3.40987,2007-01-24
CNY,RUB,3.40702,2007-01-25
CNY,RUB,3.40991,2007-01-26
CNY,RUB,3.41444,2007-01-27
CNY,RUB,3.41687,2007-01-30
CNY,RUB,3.41196,2007-01-31
CNY,RUB,3.41459,2007-02-01
CNY,RUB,3.41365,2007-02-02
CNY,RUB,3.41391,2007-02-03
CNY,RUB,3.4191,2007-02-06
CNY,RUB,3.42318,2007-02-07
CNY,RUB,3.42031,2007-02-08
CNY,RUB,3.40667,2007-02-09
CNY,RUB,3.39834,2007-02-10
CNY,RUB,3.3956,2007-02-13
